source_entry_id,source_headword,source_volume,ordinal,raw_target,raw_context,status,target_entry_id,target_headword,target_volume,match_words,redirect_hops,suffix_stripped
Bd08_Th-Z:0186:0143,unabhängig/Unabhängigkeit (logisch),Bd08_Th-Z,17,allgemeingültig/Allgemeingültigkeit,allgemeingültig/Allgemeingültigkeit,slash_half,Bd01_A-B:0126:0155,allgemeingültig/Allgemeingültigkeit,Bd01_A-B,1,0,
Bd08_Th-Z:0186:0143,unabhängig/Unabhängigkeit (logisch),Bd08_Th-Z,18,definierbar/Definierbarkeit,definierbar/Definierbarkeit,slash_half,Bd02_C-F:0151:0172,definierbar/Definierbarkeit,Bd02_C-F,1,0,
Bd08_Th-Z:0186:0143,unabhängig/Unabhängigkeit (logisch),Bd08_Th-Z,19,Kalkül,Kalkül _ heißt,cross_volume,Bd04_Ins-Loc:0157:0104,Kalkül,Bd04_Ins-Loc,1,0,
Bd08_Th-Z:0186:0143,unabhängig/Unabhängigkeit (logisch),Bd08_Th-Z,20,zulässig/Zulässigkeit,zulässig/Zulässigkeit,slash_half,Bd08_Th-Z:0704:0628,zulässig/Zulässigkeit,Bd08_Th-Z,1,0,
Bd08_Th-Z:0186:0143,unabhängig/Unabhängigkeit (logisch),Bd08_Th-Z,21,ableitbar/Ableitbarkeit,ableitbar/Ableitbarkeit,slash_half,Bd01_A-B:0037:0019,ableitbar/Ableitbarkeit,Bd01_A-B,1,0,
Bd08_Th-Z:0186:0144,unabhängig/Unabhängigkeit (von Ereignissen),Bd08_Th-Z,0,Kausalität,Kausalität,cross_volume,Bd04_Ins-Loc:0196:0136,Kausalität,Bd04_Ins-Loc,1,0,
Bd08_Th-Z:0186:0144,unabhängig/Unabhängigkeit (von Ereignissen),Bd08_Th-Z,1,Wahrscheinlichkeit,Wahrscheinlichkeit für das Auftreten des Ereignisses _A_ ist dann unbeeinflußt,same_volume,Bd08_Th-Z:0418:0403,Wahrscheinlichkeit,Bd08_Th-Z,1,0,
Bd08_Th-Z:0186:0144,unabhängig/Unabhängigkeit (von Ereignissen),Bd08_Th-Z,2,Wirkung,Wirkung einer gemeinsamen,same_volume,Bd08_Th-Z:0549:0520,Wirkung,Bd08_Th-Z,1,0,
Bd08_Th-Z:0186:0144,unabhängig/Unabhängigkeit (von Ereignissen),Bd08_Th-Z,3,Ursache,Ursache _C_ sind,same_volume,Bd08_Th-Z:0246:0212,Ursache,Bd08_Th-Z,1,0,
Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,0,ableitbar/Ableitbarkeit,ableitbar/Ableitbarkeit,slash_half,Bd01_A-B:0037:0019,ableitbar/Ableitbarkeit,Bd01_A-B,1,0,
Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,1,Kalkül,Kalkül (insbes,cross_volume,Bd04_Ins-Loc:0157:0104,Kalkül,Bd04_Ins-Loc,1,0,
Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,2,System,"System, axiomatisches",cross_volume,Bd07_Re-Te:0652:0560,"System, axiomatisches",Bd07_Re-Te,2,0,
Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,3,Formel,"Formel, die nach den Regeln dieses Kalküls nicht ableitbar ist, d",cross_volume,Bd02_C-F:0547:0611,Formel,Bd02_C-F,1,0,
Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,4,beweisdefinit/,beweisdefinit/ Beweisdefinitheit,slash_half,Bd01_A-B:0471:0588,beweisdefinit/Beweisdefinitheit,Bd01_A-B,1,0,
Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,5,widerlegungsdefinit/Widerlegungsdefinitheit,widerlegungsdefinit/Widerlegungsdefinitheit,slash_half,Bd08_Th-Z:0511:0483,widerlegungsdefinit/Widerlegungsdefinitheit,Bd08_Th-Z,1,0,
Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,6,Ableitung,Ableitung,cross_volume,Bd01_A-B:0037:0021,Ableitung,Bd01_A-B,1,0,
Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,7,indefinit/Indefinitheit,indefinit/Indefinitheit,slash_half,Bd03_G-Inn:0590:0438,indefinit/Indefinitheit,Bd03_G-Inn,1,0,
Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,8,Protologik,Protologik,cross_volume,Bd06_O-Ra:0491:0392,Protologik,Bd06_O-Ra,1,0,
Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,9,Logik,"Logik, operative,",cross_volume,Bd05_Log-N:0092:0050,"Logik, operative",Bd05_Log-N,2,0,
Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,10,Mathematik,"Mathematik, operative",cross_volume,Bd05_Log-N:0285:0198,"Mathematik, operative",Bd05_Log-N,2,0,
Bd08_Th-Z:0187:0146,Unableitbarkeitssatz,Bd08_Th-Z,0,Unvollständigkeitssatz,Unvollständigkeitssatz,same_volume,Bd08_Th-Z:0237:0201,Unvollständigkeitssatz,Bd08_Th-Z,1,0,
Bd08_Th-Z:0187:0146,Unableitbarkeitssatz,Bd08_Th-Z,1,widerspruchsfrei/Widerspruchsfreiheit,widerspruchsfrei/Widerspruchsfreiheit,slash_half,Bd08_Th-Z:0514:0489,widerspruchsfrei/Widerspruchsfreiheit,Bd08_Th-Z,1,0,
Bd08_Th-Z:0187:0146,Unableitbarkeitssatz,Bd08_Th-Z,2,System,"System, formales",cross_volume,Bd07_Re-Te:0655:0561,"System, formales",Bd07_Re-Te,2,0,
Bd08_Th-Z:0187:0146,Unableitbarkeitssatz,Bd08_Th-Z,3,Arithmetik,"Arithmetik, das",cross_volume,Bd01_A-B:0255:0347,Arithmetik,Bd01_A-B,1,0,
Bd08_Th-Z:0187:0146,Unableitbarkeitssatz,Bd08_Th-Z,4,Repräsentierung,"Repräsentierung erlaubt, eine Aussage konstruierbar ist, derart daß sowohl",cross_volume,Bd07_Re-Te:0127:0096,Repräsentierung,Bd07_Re-Te,1,0,
Bd08_Th-Z:0187:0146,Unableitbarkeitssatz,Bd08_Th-Z,5,unableitbar/Unableitbarkeit,unableitbar/Unableitbarkeit,slash_half,Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,1,0,
Bd08_Th-Z:0187:0146,Unableitbarkeitssatz,Bd08_Th-Z,6,Unvollständigkeitssatz,Unvollständigkeitssatz,same_volume,Bd08_Th-Z:0237:0201,Unvollständigkeitssatz,Bd08_Th-Z,1,0,
Bd08_Th-Z:0187:0146,Unableitbarkeitssatz,Bd08_Th-Z,7,Unvollständigkeitssatz,Unvollständigkeitssatz,same_volume,Bd08_Th-Z:0237:0201,Unvollständigkeitssatz,Bd08_Th-Z,1,0,
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,0,Deduktion,Deduktion,cross_volume,Bd02_C-F:0147:0165,Deduktion,Bd02_C-F,1,0,
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,1,Begründung,Begründung,cross_volume,Bd01_A-B:0416:0524,Begründung,Bd01_A-B,1,0,
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,2,Rationalismus,Rationalismus,cross_volume,Bd06_O-Ra:0600:0480,Rationalismus,Bd06_O-Ra,1,0,
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,3,Prämissen,Prämissen eines logischen,deinflected,Bd06_O-Ra:0436:0316,Prämisse,Bd06_O-Ra,1,0,n
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,4,Schlußes,Schlußes,deinflected,Bd07_Re-Te:0280:0227,Schluß,Bd07_Re-Te,1,0,es
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,5,Empirismus,Empirismus,cross_volume,Bd02_C-F:0338:0389,Empirismus,Bd02_C-F,1,0,
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,6,Sachverhalte,"Sachverhalte verstanden, die als",deinflected,Bd07_Re-Te:0215:0163,Sachverhalt,Bd07_Re-Te,1,0,e
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,7,Randbedingungen,Randbedingungen die,deinflected,Bd06_O-Ra:0594:0475,Randbedingung,Bd06_O-Ra,1,0,en
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,8,Antezedentien,Antezedentien der universellen Prämissen einer empirischen Begründung erf,unresolved,,,,1,0,
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,9,Empirismus,"Empirismus, logischer",cross_volume,Bd02_C-F:0339:0390,"Empirismus, logischer",Bd02_C-F,2,0,
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,10,Protokollsatz,Protokollsatz,cross_volume,Bd06_O-Ra:0489:0391,Protokollsatz,Bd06_O-Ra,1,0,
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,11,Theoriebeladenheit,Theoriebeladenheit,same_volume,Bd08_Th-Z:0053:0024,Theoriebeladenheit,Bd08_Th-Z,1,0,
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,12,Imperativ,"Imperativ, kategorischer",cross_volume,Bd03_G-Inn:0572:0421,"Imperativ, kategorischer",Bd03_G-Inn,2,0,
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,13,a,a priori,cross_volume,Bd01_A-B:0206:0300,a priori,Bd01_A-B,2,0,
Bd08_Th-Z:0187:0147,Unbedingtheit,Bd08_Th-Z,14,Ethik,Ethik seit Kant,cross_volume,Bd02_C-F:0422:0475,Ethik,Bd02_C-F,1,0,
Bd08_Th-Z:0188:0148,Unbestimmtheit,Bd08_Th-Z,0,Sprache,"Sprache, natürliche",cross_volume,Bd07_Re-Te:0505:0417,"Sprache, natürliche",Bd07_Re-Te,2,0,
Bd08_Th-Z:0188:0148,Unbestimmtheit,Bd08_Th-Z,1,extensional/Extension,extensional/Extension,slash_half,Bd02_C-F:0478:0531,extensional/Extension,Bd02_C-F,1,0,
Bd08_Th-Z:0188:0148,Unbestimmtheit,Bd08_Th-Z,2,Individuation,"Individuation bei den Referenten referentieller Bestandteile, d",cross_volume,Bd03_G-Inn:0604:0451,Individuation,Bd03_G-Inn,1,0,
Bd08_Th-Z:0188:0148,Unbestimmtheit,Bd08_Th-Z,3,Vagheit,Vagheit,same_volume,Bd08_Th-Z:0272:0243,Vagheit,Bd08_Th-Z,1,0,
Bd08_Th-Z:0188:0148,Unbestimmtheit,Bd08_Th-Z,4,Ambiguität,Ambiguität,cross_volume,Bd01_A-B:0134:0177,Ambiguität,Bd01_A-B,1,0,
Bd08_Th-Z:0188:0148,Unbestimmtheit,Bd08_Th-Z,5,homonym/Homonymität,homonym/Homonymität,slash_half,Bd03_G-Inn:0455:0328,homonym/Homonymität,Bd03_G-Inn,1,0,
Bd08_Th-Z:0188:0148,Unbestimmtheit,Bd08_Th-Z,6,inkommensurabel/Inkommensurabilität,inkommensurabel/Inkommensurabilität,slash_half,Bd03_G-Inn:0634:0482,inkommensurabel/Inkommensurabilität,Bd03_G-Inn,1,0,
Bd08_Th-Z:0188:0148,Unbestimmtheit,Bd08_Th-Z,7,Prädikator,"Prädikator _P_ in Sprache 1 auf raumzeitliche Einheiten, der entsprech",cross_volume,Bd06_O-Ra:0421:0303,Prädikator,Bd06_O-Ra,1,0,
Bd08_Th-Z:0188:0149,Unbestimmtheitsrelation,Bd08_Th-Z,0,Unschärferelation,Unschärferelation,same_volume,Bd08_Th-Z:0228:0184,Unschärferelation,Bd08_Th-Z,1,0,
Bd08_Th-Z:0188:0150,unbeweisbar/Unbeweisbarkeit,Bd08_Th-Z,0,Logik,"Logik, mathematische",cross_volume,Bd05_Log-N:0080:0041,"Logik, mathematische",Bd05_Log-N,2,0,
Bd08_Th-Z:0188:0150,unbeweisbar/Unbeweisbarkeit,Bd08_Th-Z,1,beweisbar/Beweisbarkeit,beweisbar/Beweisbarkeit,slash_half,Bd01_A-B:0469:0586,beweisbar/Beweisbarkeit,Bd01_A-B,1,0,
Bd08_Th-Z:0188:0150,unbeweisbar/Unbeweisbarkeit,Bd08_Th-Z,2,unableitbar/Unableitbarkeit,unableitbar/Unableitbarkeit,slash_half,Bd08_Th-Z:0187:0145,unableitbar/Unableitbarkeit,Bd08_Th-Z,1,0,
Bd08_Th-Z:0188:0150,unbeweisbar/Unbeweisbarkeit,Bd08_Th-Z,3,widerspruchsfrei/Widerspruchsfreiheit,widerspruchsfrei/Widerspruchsfreiheit,slash_half,Bd08_Th-Z:0514:0489,widerspruchsfrei/Widerspruchsfreiheit,Bd08_Th-Z,1,0,
Bd08_Th-Z:0188:0150,unbeweisbar/Unbeweisbarkeit,Bd08_Th-Z,4,Peano-Axiome,Peano-Axiome,cross_volume,Bd06_O-Ra:0155:0132,Peano-Axiome,Bd06_O-Ra,1,0,
Bd08_Th-Z:0188:0150,unbeweisbar/Unbeweisbarkeit,Bd08_Th-Z,5,Unvollständigkeitssatz,"Unvollständigkeitssatz,",same_volume,Bd08_Th-Z:0237:0201,Unvollständigkeitssatz,Bd08_Th-Z,1,0,
Bd08_Th-Z:0188:0150,unbeweisbar/Unbeweisbarkeit,Bd08_Th-Z,6,Unableitbarkeitssatz,Unableitbarkeitssatz,same_volume,Bd08_Th-Z:0187:0146,Unableitbarkeitssatz,Bd08_Th-Z,1,0,
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,0,Psychoanalyse,Psychoanalyse verwendeter Terminus für wirksame und dennoch unbemerkt ver,cross_volume,Bd06_O-Ra:0509:0409,Psychoanalyse,Bd06_O-Ra,1,0,
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,1,Tiefenpsychologie,Tiefenpsychologie,same_volume,Bd08_Th-Z:0094:0045,Tiefenpsychologie,Bd08_Th-Z,1,0,
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,2,Anamnesis,Anamnesis,cross_volume,Bd01_A-B:0150:0205,Anamnesis,Bd01_A-B,1,0,
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,3,Perzeptionen,Perzeptionen in der,deinflected,Bd06_O-Ra:0175:0154,Perzeption,Bd06_O-Ra,1,0,en
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,4,Monadentheorie,Monadentheorie (,cross_volume,Bd05_Log-N:0463:0359,Monadentheorie,Bd05_Log-N,1,0,
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,5,Monade,Monade,cross_volume,Bd05_Log-N:0461:0358,Monade,Bd05_Log-N,1,0,
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,6,Romantik,Romantik,cross_volume,Bd07_Re-Te:0189:0143,Romantik,Bd07_Re-Te,1,0,
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,7,Naturphilosophie,Naturphilosophie und Medizin – das menschliche Seelenleben wesentlich durch,cross_volume,Bd05_Log-N:0531:0419,Naturphilosophie,Bd05_Log-N,1,0,
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,8,Verdrängungen,Verdrängungen und infantile Amnesien bewußter Inhalte vor allem des Sexua,deinflected,Bd08_Th-Z:0309:0278,Verdrängung,Bd08_Th-Z,1,0,en
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,9,Es,"Es, des bewußten",cross_volume,Bd02_C-F:0413:0467,Es,Bd02_C-F,1,0,
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,10,Ich,"Ich und des die sozialen Repräsentanzen vereinigenden Über-Ich,",cross_volume,Bd03_G-Inn:0515:0369,Ich,Bd03_G-Inn,1,0,
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,11,Hypothesen,"Hypothesen verstanden, die sich der kritischen Überprüfung zu stellen",deinflected,Bd03_G-Inn:0508:0361,Hypothese,Bd03_G-Inn,1,0,n
Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,12,Archetypus,Archetypus,cross_volume,Bd01_A-B:0218:0318,Archetypus,Bd01_A-B,1,0,
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,0,Sprache,"Sprache, natürliche",cross_volume,Bd07_Re-Te:0505:0417,"Sprache, natürliche",Bd07_Re-Te,2,0,
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,1,Analyse,"Analyse, logische",cross_volume,Bd01_A-B:0145:0196,"Analyse, logische",Bd01_A-B,2,0,
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,2,Mitteilungszeichen,"Mitteilungszeichen für Strichfolgen, wie sie im",cross_volume,Bd05_Log-N:0432:0328,Mitteilungszeichen,Bd05_Log-N,1,0,
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,3,Strichkalkül,Strichkalkül,cross_volume,Bd07_Re-Te:0564:0463,Strichkalkül,Bd07_Re-Te,1,0,
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,4,wenn,wenn – dann,same_volume,Bd08_Th-Z:0480:0452,wenn – dann,Bd08_Th-Z,3,0,
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,5,Partikel,"Partikel, logische",cross_volume,Bd06_O-Ra:0140:0113,"Partikel, logische",Bd06_O-Ra,2,0,
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,6,Konjunktion,Konjunktion _A_ ∧ _B_ (gelesen,cross_volume,Bd04_Ins-Loc:0316:0230,Konjunktion,Bd04_Ins-Loc,1,0,
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,7,Wahrheitsbedingungen,"Wahrheitsbedingungen, also bei _A_ ∧ _B_ durch die Wahrheit _sowohl_ von _A als",deinflected,Bd08_Th-Z:0405:0391,Wahrheitsbedingung,Bd08_Th-Z,1,0,en
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,8,Sachverhalts,"Sachverhalts, wie er aus den von _A_ und _B_ dargestellten Sachverhalten",deinflected,Bd07_Re-Te:0215:0163,Sachverhalt,Bd07_Re-Te,1,0,s
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,9,Logik,"Logik, dialogische",cross_volume,Bd05_Log-N:0042:0015,"Logik, dialogische",Bd05_Log-N,2,0,
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,10,Partikelregeln,Partikelregeln gehörende _Signifikationsregel_ für Konjunktionen möglich g,cross_volume,Bd06_O-Ra:0141:0114,Partikelregeln,Bd06_O-Ra,1,0,
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,11,Verteidigung,Verteidigung mit der Äußerung _A_ auf den Angriff mit der Aufforderung z,same_volume,Bd08_Th-Z:0340:0317,Verteidigung,Bd08_Th-Z,1,0,
Bd08_Th-Z:0190:0152,und,Bd08_Th-Z,12,Modus,"Modus, also etwa die Wahrheitsbedingungen im Behauptungsmodus ode",cross_volume,Bd05_Log-N:0450:0344,Modus,Bd05_Log-N,1,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,0,Logik,"Logik, mathematische",cross_volume,Bd05_Log-N:0080:0041,"Logik, mathematische",Bd05_Log-N,2,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,1,definierbar/Definierbarkeit,"definierbar/Definierbarkeit,",slash_half,Bd02_C-F:0151:0172,definierbar/Definierbarkeit,Bd02_C-F,1,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,2,System,"System, axiomatisches",cross_volume,Bd07_Re-Te:0652:0560,"System, axiomatisches",Bd07_Re-Te,2,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,3,Formel,Formel einer formalen Theorie,cross_volume,Bd02_C-F:0547:0611,Formel,Bd02_C-F,1,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,4,Arithmetik,Arithmetik natürlicher Zahlen,cross_volume,Bd01_A-B:0255:0347,Arithmetik,Bd01_A-B,1,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,5,Zahl,Zahl _k_ formal durch eine,same_volume,Bd08_Th-Z:0646:0575,Zahl,Bd08_Th-Z,1,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,6,Ziffer,Ziffer _<u>k</u>_ repräsentieren,same_volume,Bd08_Th-Z:0693:0611,Ziffer,Bd08_Th-Z,1,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,7,Gödelisierung,Gödelisierung,cross_volume,Bd03_G-Inn:0180:0134,Gödelisierung,Bd03_G-Inn,1,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,8,Mengenlehre,Mengenlehre muß der Umweg über Zahlen und Ziffern nicht genommen werden,cross_volume,Bd05_Log-N:0350:0246,Mengenlehre,Bd05_Log-N,1,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,9,Variablen,"Variablen _x_ gibt, so daß für jede Zahl _k_ gilt",deinflected,Bd08_Th-Z:0278:0252,Variable,Bd08_Th-Z,1,0,n
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,10,Cantorsches,Cantorsches Diagonalverfahren,cross_volume,Bd02_C-F:0030:0019,Cantorsches Diagonalverfahren,Bd02_C-F,2,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,11,Rekursionstheorie,Rekursionstheorie behandelten Theorien und in der axiomatischen Mengenlehre (,cross_volume,Bd07_Re-Te:0084:0066,Rekursionstheorie,Bd07_Re-Te,1,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,12,Mengenlehre,"Mengenlehre, axiomatische",cross_volume,Bd05_Log-N:0351:0247,"Mengenlehre, axiomatische",Bd05_Log-N,2,0,
Bd08_Th-Z:0191:0153,undefinierbar/Undefinierbarkeit,Bd08_Th-Z,13,Kontinuumhypothese,Kontinuumhypothese,cross_volume,Bd04_Ins-Loc:0349:0272,Kontinuumhypothese,Bd04_Ins-Loc,1,0,
Bd08_Th-Z:0191:0154,Undurchdringbarkeit,Bd08_Th-Z,0,Körpers,"Körpers, einen bestimmten Rauminhalt unter Ausschluß anderer Körper",deinflected,Bd04_Ins-Loc:0382:0297,Körper,Bd04_Ins-Loc,1,0,s
Bd08_Th-Z:0191:0154,Undurchdringbarkeit,Bd08_Th-Z,1,Widerspruch,"Widerspruch, Satz vom",same_volume,Bd08_Th-Z:0513:0488,"Widerspruch, Satz vom",Bd08_Th-Z,3,0,
Bd08_Th-Z:0191:0154,Undurchdringbarkeit,Bd08_Th-Z,2,Mechanik,Mechanik und der mechanischen Philosophie (,cross_volume,Bd05_Log-N:0309:0217,Mechanik,Bd05_Log-N,1,0,
Bd08_Th-Z:0191:0154,Undurchdringbarkeit,Bd08_Th-Z,3,Mechanismus,"Mechanismus,",cross_volume,Bd05_Log-N:0313:0218,Mechanismus,Bd05_Log-N,1,0,
Bd08_Th-Z:0191:0154,Undurchdringbarkeit,Bd08_Th-Z,4,Weltbild,"Weltbild, mechanistisches",same_volume,Bd08_Th-Z:0475:0445,"Weltbild, mechanistisches",Bd08_Th-Z,2,0,
Bd08_Th-Z:0191:0154,Undurchdringbarkeit,Bd08_Th-Z,5,Stoßgesetze,Stoßgesetze,cross_volume,Bd07_Re-Te:0557:0457,Stoßgesetze,Bd07_Re-Te,1,0,
Bd08_Th-Z:0191:0154,Undurchdringbarkeit,Bd08_Th-Z,6,Materie,Materie,cross_volume,Bd05_Log-N:0273:0194,Materie,Bd05_Log-N,1,0,
Bd08_Th-Z:0191:0154,Undurchdringbarkeit,Bd08_Th-Z,7,Attraktion/Repulsion,Attraktion/Repulsion,slash_half,Bd01_A-B:0308:0397,Attraktion/Repulsion,Bd01_A-B,1,0,
Bd08_Th-Z:0191:0154,Undurchdringbarkeit,Bd08_Th-Z,8,Quantentheorie,Quantentheorie wird die U,cross_volume,Bd06_O-Ra:0552:0434,Quantentheorie,Bd06_O-Ra,1,0,
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,0,Unendliche,"Unendliche, das",same_volume,Bd08_Th-Z:0195:0156,"Unendliche, das",Bd08_Th-Z,2,0,
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,1,Naturphilosophie,"Naturphilosophie und der exakten Wissenschaften, insbes",cross_volume,Bd05_Log-N:0531:0419,Naturphilosophie,Bd05_Log-N,1,0,
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,2,Vorsokratikern,Vorsokratikern (Anaximander,deinflected,Bd08_Th-Z:0379:0371,Vorsokratiker,Bd08_Th-Z,1,0,n
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,3,Prädikator,Prädikator,cross_volume,Bd06_O-Ra:0421:0303,Prädikator,Bd06_O-Ra,1,0,
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,4,Apeiron,Apeiron,cross_volume,Bd01_A-B:0197:0279,Apeiron,Bd01_A-B,1,0,
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,5,Idealismus,"Idealismus, deutscher",cross_volume,Bd03_G-Inn:0526:0375,"Idealismus, deutscher",Bd03_G-Inn,2,0,
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,6,Zahlen,Zahlen leitend ist,deinflected,Bd08_Th-Z:0646:0575,Zahl,Bd08_Th-Z,1,0,en
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,7,Proportionenlehre,Proportionenlehre des Eudoxos (Elemente V,cross_volume,Bd06_O-Ra:0478:0380,Proportionenlehre,Bd06_O-Ra,1,0,
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,8,Kontinuum,"Kontinuum, deren problematischer Charakter bereits in den Zenonischen",cross_volume,Bd04_Ins-Loc:0346:0271,Kontinuum,Bd04_Ins-Loc,1,0,
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,9,Paradoxien,"Paradoxien, zenonische",cross_volume,Bd06_O-Ra:0118:0092,"Paradoxien, zenonische",Bd06_O-Ra,2,0,
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,10,Paradoxien,Paradoxien des Unendlichen,cross_volume,Bd06_O-Ra:0121:0094,Paradoxien des Unendlichen,Bd06_O-Ra,3,0,
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,11,Exhaustion,"Exhaustion,",cross_volume,Bd02_C-F:0465:0509,Exhaustion,Bd02_C-F,1,0,
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,12,Archimedisches,Archimedisches Axiom,cross_volume,Bd01_A-B:0222:0321,Archimedisches Axiom,Bd01_A-B,2,0,
Bd08_Th-Z:0192:0155,unendlich/Unendlichkeit,Bd08_Th-Z,13,Indivisibilien,Indivisibilien,cross_volume,Bd03_G-Inn:0611:0458,Indivisibilien,Bd03_G-Inn,1,0,
